Scene,Algorithm,RunFile,BestFitness,Feasible,Violation,MeanZ,MaxZ,MinZ,StdZ,HighThreshold,HighAltitudeFrac,VeryHighThreshold,VeryHighAltitudeFrac,PathLength,DetourRatio,BoundaryBand,MinBoundaryDist,MeanBoundaryDist,BoundaryHugFrac,ControlPointBoundaryHugFrac,NumControlPoints,HighAltitudeFlag,BoundaryHugFlag,ExcessiveDetourFlag,ControlPointEdgeFlag,VisualReviewFlag
1,BASE_AE,scene1_BASE_AE_run001.mat,598.539665636858,1,0,24.2794222373021,31.8625830131269,12,4.18878166661469,24,0.5,32,0,175.895656223986,1.38043382800125,8,17.8059332870494,36.2360704055715,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run002.mat,369.697138968983,1,0,21.2801086835597,26.0220394808056,12,2.68883119365256,24,0.222727272727273,32,0,146.456302419225,1.14939298970539,8,8.90366384926674,28.0567542859063,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run003.mat,1006.40327019904,0,3,23.9733360501443,32.0227137393203,12,5.27218838892597,24,0.459090909090909,32,0.0227272727272727,162.890787938985,1.27837127287791,8,14.1650989424743,29.2027787291029,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run004.mat,1258.54948270679,0,4,25.0468884776656,26.9436419720264,12,2.45181834133711,24,0.868181818181818,32,0,185.950870629987,1.4593474203652,8,17.127350797999,41.1657061783207,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run005.mat,392.78903611447,1,0,24.9731215716525,31.2469429783599,12,3.67074286729388,24,0.490909090909091,32,0,146.243519428785,1.14772306308906,8,11.7667378804472,35.2426612225139,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run006.mat,482.559323463985,0,1,25.3597938488949,28.7065012902667,12,3.19681949818295,24,0.786363636363636,32,0,138.006687654077,1.083080186389,8,11.1154499944275,28.0358554824545,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run007.mat,804.324849450053,0,1,19.3849059882168,25.2871047009699,12,4.24632522517533,24,0.195454545454545,32,0,213.069309084226,1.67217365273749,8,14.0619715795352,27.9041343294914,0,0.166666666666667,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run008.mat,442.295398634212,1,0,24.3973463949644,30.2773242815765,12,3.36932896850997,24,0.527272727272727,32,0,152.728474797709,1.19861716676687,8,12.5628348643643,24.0246776355349,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run009.mat,403.174953120409,1,0,20.8725686887865,26.7196485555563,12,2.82169298948737,24,0.186363636363636,32,0,148.893210242397,1.16851790766553,8,10.904093680471,31.9981422501562,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run010.mat,1532.96817979002,0,6,27.8967811442005,32.134967285639,12,3.73362157884155,24,0.877272727272727,32,0.0545454545454545,172.32720507458,1.35242852766605,8,17.9065130257237,40.0371803683661,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run011.mat,388.508029627643,1,0,23.4815183830879,27.1625875319994,12,2.84463984762682,24,0.495454545454545,32,0,146.608932424005,1.15059083407682,8,14.0704155235494,31.2069001082626,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run012.mat,540.269795338471,1,0,28.279509124887,36.4978897428756,12,6.92805253023572,24,0.727272727272727,32,0.377272727272727,180.229124798012,1.41444300560452,8,12.1923631672638,27.4276284389346,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run013.mat,557.66112559308,1,0,26.1406359080606,32.539967947781,12,4.98283678389172,24,0.636363636363636,32,0.145454545454545,175.574700972739,1.37791496258065,8,10.6200851844881,30.363331059484,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run014.mat,1040.14855945453,0,4,23.1199805135282,28.2107519212484,12,2.99926224792969,24,0.418181818181818,32,0,153.604816081109,1.20549471666463,8,11.9800140800085,38.8579962405029,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run015.mat,356.931386959883,1,0,25.0660606489276,27.4358276005812,12,3.02630439615921,24,0.795454545454545,32,0,150.175990954386,1.17858520510056,8,11.4479521598828,33.4503905572655,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run016.mat,542.998545397238,1,0,26.2292274473383,31.7517215429354,12,5.26382665176251,24,0.722727272727273,32,0,160.81548624628,1.26208424952885,8,16.99562830629,33.9445818626247,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run017.mat,575.458923291388,1,0,22.4939725853986,26.8210083800557,12,3.32647962908437,24,0.390909090909091,32,0,181.513415687935,1.42452215495649,8,15.6140889503696,32.5239103856081,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run018.mat,583.399294375177,1,0,24.4115799469459,30.1828145085156,12,3.9374691144947,24,0.672727272727273,32,0,213.893817715067,1.67864441858768,8,6.31947109992481,13.7599344891233,0.185929648241206,0.166666666666667,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run019.mat,304.300558833919,1,0,24.0735437810132,26.3278604481164,12,2.66364047637045,24,0.622727272727273,32,0,139.510441947436,1.09488169041768,8,12.9146337750664,26.9694759590399,0,0,8,1,0,0,0,1
